ProjectInfo.CannotClearLabel_JP,現在、ラベルの削除はできない,,,,,,,,,
ProjectInfo.CannotDeleteImage_CN,当前没有可删除图片或不能删除图片,,,,,,,,,
ProjectInfo.CannotDeleteImage_EN,There are no pictures to be deleted or can be deleted.,,,,,,,,,
ProjectInfo.CannotDeleteImage_HK,當前沒有可刪除圖片或不能刪除圖片,,,,,,,,,
ProjectInfo.CannotDeleteImage_JP,現在、削除可能または不可能な画像はないです,,,,,,,,,
ProjectInfo.CantManipulatePictures_CN,当前不能操控图片,,,,,,,,,
ProjectInfo.CantManipulatePictures_EN,Cannot alter picture.,,,,,,,,,
ProjectInfo.CantManipulatePictures_HK,當前不能操控圖片,,,,,,,,,
ProjectInfo.CantManipulatePictures_JP,現在、画像への操作はできないです,,,,,,,,,
ProjectInfo.ClearAllPictures_CN,清除所有图片所属，清除不可恢复，确认清除?,,,,,,,,,
ProjectInfo.ClearAllPictures_EN,Removing picture belongings cannot be redone. Are you sure you want to remove it?,,,,,,,,,
ProjectInfo.ClearAllPictures_HK,清除所有圖片所屬，清除不可恢復，確認清除?,,,,,,,,,
ProjectInfo.ClearAllPictures_JP,画像の所属を削除しますが、取り戻すことができないので、削除を確認しますか?,,,,,,,,,
ProjectInfo.ClearAllTheAnnotations_CN,清除该项目所有标注，清除不可恢复，确认清除？,,,,,,,,,
ProjectInfo.ClearAllTheAnnotations_EN,Removing all labels of this project cannot be redone. Are you sure you want to remove it?,,,,,,,,,
ProjectInfo.ClearAllTheAnnotations_HK,清除該項目所有標註，清除不可復原，確認清除？,,,,,,,,,
ProjectInfo.ClearAllTheAnnotations_JP,当プログラムのラベルを全部削除しますが、取り戻すことができないので、削除を確認しますか？,,,,,,,,,
ProjectInfo.ClearBelongingSuccess_CN,清除所属成功,,,,,,,,,
ProjectInfo.ClearBelongingSuccess_EN,Clear Belonging Success,,,,,,,,,
ProjectInfo.ClearBelongingSuccess_HK,清除所屬成功,,,,,,,,,
ProjectInfo.ClearBelongingSuccess_JP,所属を削除できました,,,,,,,,,
ProjectInfo.ClearBelonging_CN,清除所属,,,,,,,,,
ProjectInfo.ClearBelonging_EN,Remove Belongings,,,,,,,,,
ProjectInfo.ClearBelonging_HK,清除所屬,,,,,,,,,
ProjectInfo.ClearBelonging_JP,所属をクリアする,,,,,,,,,
ProjectInfo.ClearFilterSettings_CN,一键重置筛选,,,,,,,,,
ProjectInfo.ClearFilterSettings_EN,Clear Filter Settings,,,,,,,,,
ProjectInfo.ClearFilterSettings_HK,一鍵重置篩選,,,,,,,,,
ProjectInfo.ClearFilterSettings_JP,フィルターの設定をクリアします。,,,,,,,,,
ProjectInfo.ClearLabel_CN,清除标注,,,,,,,,,
ProjectInfo.ClearLabel_EN,Remove Label,,,,,,,,,
ProjectInfo.ClearLabel_HK,清除標注,,,,,,,,,
ProjectInfo.ClearLabel_JP,アノテーショをクリアする,,,,,,,,,
ProjectInfo.ClearTheBelongingsSuccessfully_CN,清除所属成功！,,,,,,,,,
ProjectInfo.ClearTheBelongingsSuccessfully_EN,Belongings removed.,,,,,,,,,
ProjectInfo.ClearTheBelongingsSuccessfully_HK,清除所屬成功！,,,,,,,,,
ProjectInfo.ClearTheBelongingsSuccessfully_JP,所属を削除できました！,,,,,,,,,
ProjectInfo.ClearTheLabelSuccessfully_CN,清除标注成功！,,,,,,,,,
ProjectInfo.ClearTheLabelSuccessfully_EN,Belongings removed.,,,,,,,,,
ProjectInfo.ClearTheLabelSuccessfully_HK,清除標註成功！,,,,,,,,,
ProjectInfo.ClearTheLabelSuccessfully_JP,ラベルを削除できました！,,,,,,,,,
ProjectInfo.Clear_CN,清空,,,,,,,,,
ProjectInfo.Clear_EN,Remove,,,,,,,,,
ProjectInfo.Clear_HK,清空,,,,,,,,,
ProjectInfo.Clear_JP,空,,,,,,,,,
ProjectInfo.Completed_CN,完成,,,,,,,,,
ProjectInfo.Completed_EN,Completed,,,,,,,,,
ProjectInfo.Completed_HK,完成,,,,,,,,,
ProjectInfo.Completed_JP,完成した,,,,,,,,,
ProjectInfo.Confidence_CN,置信度,,,,,,,,,
ProjectInfo.Confidence_EN,Score,,,,,,,,,
ProjectInfo.Confidence_HK,置信度,,,,,,,,,
ProjectInfo.Confidence_JP,スコア,,,,,,,,,
ProjectInfo.DataCannotDivided_CN,当前不能数据划分,,,,,,,,,
ProjectInfo.DataCannotDivided_EN,Cannot segment data.,,,,,,,,,
ProjectInfo.DataCannotDivided_HK,當前不能數據劃分,,,,,,,,,
ProjectInfo.DataCannotDivided_JP,現在、データの分類はできないです,,,,,,,,,
ProjectInfo.DataDivisionSetting_CN,数据划分设置成功！,,,,,,,,,
ProjectInfo.DataDivisionSetting_EN,Data segmentation settings successful.,,,,,,,,,
ProjectInfo.DataDivisionSetting_HK,數據劃分設置成功!,,,,,,,,,
ProjectInfo.DataDivisionSetting_JP,データ分割のセットアップはできました!,,,,,,,,,
ProjectInfo.DeleteSuccess_CN,删除成功,,,,,,,,,
ProjectInfo.DeleteSuccess_EN,Deleted,,,,,,,,,
ProjectInfo.DeleteSuccess_HK,刪除成功,,,,,,,,,
ProjectInfo.DeleteSuccess_JP,削除できました,,,,,,,,,
ProjectInfo.DivideData_CN,数据划分,,,,,,,,,
ProjectInfo.DivideData_EN,Divide Data,,,,,,,,,
ProjectInfo.DivideData_HK,數據划分,,,,,,,,,
ProjectInfo.DivideData_JP,データを分割する,,,,,,,,,
ProjectInfo.Drag_CN,平移,,,,,,,,,
ProjectInfo.Drag_EN,Translation,,,,,,,,,
ProjectInfo.Drag_HK,平移,,,,,,,,,
ProjectInfo.Drag_JP,移動,,,,,,,,,
ProjectInfo.DuplicateTags_CN,标签类型已经存在，请重新命名,,,,,,,,,
ProjectInfo.DuplicateTags_EN,Label type already exists, please rename,,,,,,,,
ProjectInfo.DuplicateTags_HK,標籤類型已經存在，請重新命名,,,,,,,,,
ProjectInfo.DuplicateTags_JP,ラベルタイプは既に存在しています。名前を変更してください。,,,,,,,,,
ProjectInfo.Exit_CN,退出,,,,,,,,,
ProjectInfo.Exit_EN,Exit,,,,,,,,,
ProjectInfo.Exit_HK,退出,,,,,,,,,
ProjectInfo.Exit_JP,終了,,,,,,,,,
ProjectInfo.ExportAnnotation_CN,标注导出,,,,,,,,,
ProjectInfo.ExportAnnotation_EN,Export Annotation,,,,,,,,,
ProjectInfo.ExportAnnotation_HK,標注導出,,,,,,,,,
ProjectInfo.ExportAnnotation_JP,アノテーションをエクスポートする,,,,,,,,,
ProjectInfo.ExportPicture_CN,图片导出,,,,,,,,,
ProjectInfo.ExportPicture_EN,Export Picture,,,,,,,,,
ProjectInfo.ExportPicture_HK,圖片導出,,,,,,,,,
ProjectInfo.ExportPicture_JP,画像をエクスポートする,,,,,,,,,
ProjectInfo.Filter_CN,筛选,,,,,,,,,
ProjectInfo.Filter_EN,Filter,,,,,,,,,
ProjectInfo.Filter_HK,篩選,,,,,,,,,
ProjectInfo.Filter_JP,フィルタ,,,,,,,,,
ProjectInfo.Filters_CN,筛选器,,,,,,,,,
ProjectInfo.Filters_EN,Filters,,,,,,,,,
ProjectInfo.Filters_HK,篩選器,,,,,,,,,
ProjectInfo.Filters_JP,フィルター,,,,,,,,,
ProjectInfo.Finish_CN,完成,,,,,,,,,
ProjectInfo.Finish_EN,Close,,,,,,,,,
ProjectInfo.Finish_HK,完成,,,,,,,,,
ProjectInfo.Finish_JP,完成,,,,,,,,,
ProjectInfo.ForecastCategory_CN,预测特征,,,,,,,,,
ProjectInfo.ForecastCategory_EN,Forecast Category,,,,,,,,,
ProjectInfo.ForecastCategory_HK,預測類別,,,,,,,,,
ProjectInfo.ForecastCategory_JP,予測カテゴリー,,,,,,,,,
ProjectInfo.ForecastResult_CN,预测结果,,,,,,,,,
ProjectInfo.ForecastResult_EN,Prediction Result,,,,,,,,,
ProjectInfo.ForecastResult_HK,預測結果,,,,,,,,,
ProjectInfo.ForecastResult_JP,予測の結果,,,,,,,,,
ProjectInfo.ImageBelonging_CN,图片所属,,,,,,,,,
ProjectInfo.ImageBelonging_EN,Image Class,,,,,,,,,
ProjectInfo.ImageBelonging_HK,圖片所屬,,,,,,,,,
ProjectInfo.ImageBelonging_JP,画像はイメージです,,,,,,,,,
ProjectInfo.ImageName_CN,图片名称,,,,,,,,,
ProjectInfo.ImageName_EN,Image Name,,,,,,,,,
ProjectInfo.ImageName_HK,圖片名稱,,,,,,,,,
ProjectInfo.ImageName_JP,画像名称,,,,,,,,,
ProjectInfo.ImgCategoryManagement_CN,图像类别管理,,,,,,,,,
ProjectInfo.ImgCategoryManagement_EN,Image Category Management,,,,,,,,,
ProjectInfo.ImgCategoryManagement_HK,圖像類別管理,,,,,,,,,
ProjectInfo.ImgCategoryManagement_JP,画像カテゴリ管理,,,,,,,,,
ProjectInfo.InferenceResult_CN,推理结果,,,,,,,,,
ProjectInfo.InferenceResult_EN,Inference Result,,,,,,,,,
ProjectInfo.InferenceResult_HK,推理結果,,,,,,,,,
ProjectInfo.InferenceResult_JP,推論結果,,,,,,,,,
ProjectInfo.InferenceText_CN,推理文本,,,,,,,,,
ProjectInfo.InferenceText_EN,Inference Text,,,,,,,,,
ProjectInfo.InferenceText_HK,推理文本,,,,,,,,,
ProjectInfo.InferenceText_JP,推論テキスト,,,,,,,,,
ProjectInfo.InspectionCategory_CN,检测类别,,,,,,,,,
ProjectInfo.InspectionCategory_EN,Detection Type,,,,,,,,,
ProjectInfo.InspectionCategory_HK,檢測類別,,,,,,,,,
ProjectInfo.InspectionCategory_JP,检测类别,,,,,,,,,
ProjectInfo.LabelAmount_CN,标注数量,,,,,,,,,
ProjectInfo.LabelAmount_EN,Labeled,,,,,,,,,
ProjectInfo.LabelAmount_HK,標注數量,,,,,,,,,
ProjectInfo.LabelAmount_JP,ラベル数,,,,,,,,,
ProjectInfo.LabelCategory_CN,标注特征,,,,,,,,,
ProjectInfo.LabelCategory_EN,Label Features,,,,,,,,,
ProjectInfo.LabelCategory_HK,標注特徵,,,,,,,,,
ProjectInfo.LabelCategory_JP,マーキング機能,,,,,,,,,
ProjectInfo.Label_CN,标签,,,,,,,,,
ProjectInfo.Label_EN,Label,,,,,,,,,
ProjectInfo.Label_HK,標簽,,,,,,,,,
ProjectInfo.Label_JP,ラベル,,,,,,,,,
ProjectInfo.LabeledText_CN,标注文本,,,,,,,,,
ProjectInfo.LabeledText_EN,Label Text,,,,,,,,,
ProjectInfo.LabeledText_HK,標注文本,,,,,,,,,
ProjectInfo.LabeledText_JP,コールアウトテキスト,,,,,,,,,
ProjectInfo.Labels_CN,标注,,,,,,,,,
ProjectInfo.Labels_EN,Labels,,,,,,,,,
ProjectInfo.Labels_HK,标注,,,,,,,,,
ProjectInfo.Labels_JP,ラベル,,,,,,,,,
ProjectInfo.LessRangeNumber_CN,请设置0-10范围的整数数字,,,,,,,,,
ProjectInfo.LessRangeNumber_EN,Please input a number between 0~10.,,,,,,,,,
ProjectInfo.LessRangeNumber_HK,請設置0-10範圍的數字,,,,,,,,,
ProjectInfo.LessRangeNumber_JP,１～１０の範囲で数字を設置してください,,,,,,,,,
ProjectInfo.ListView_CN,列表图,,,,,,,,,
ProjectInfo.ListView_EN,List View,,,,,,,,,
ProjectInfo.ListView_HK,列表圖,,,,,,,,,
ProjectInfo.ListView_JP,一覧表,,,,,,,,,
ProjectInfo.LoadingAnnotation_CN,标注载入,,,,,,,,,
ProjectInfo.LoadingAnnotation_EN,Loading Annotation,,,,,,,,,
ProjectInfo.LoadingAnnotation_HK,標注載入,,,,,,,,,
ProjectInfo.LoadingAnnotation_JP,アノテーションを読み込み,,,,,,,,,
ProjectInfo.ModulesTree.Cancel_CN,取消,,,,,,,,,
ProjectInfo.ModulesTree.Cancel_EN,Cancel,,,,,,,,,
ProjectInfo.ModulesTree.Cancel_HK,取消,,,,,,,,,
ProjectInfo.ModulesTree.Cancel_JP,キャンセル,,,,,,,,,
ProjectInfo.ModulesTree.Delete_CN,删除,,,,,,,,,
ProjectInfo.ModulesTree.Delete_EN,Confirm,,,,,,,,,
ProjectInfo.ModulesTree.Delete_HK,刪除,,,,,,,,,
ProjectInfo.ModulesTree.Delete_JP,削除,,,,,,,,,
ProjectInfo.ModulesTree.Prompt_CN,温馨提示,,,,,,,,,
ProjectInfo.ModulesTree.Prompt_EN,Hint,,,,,,,,,
ProjectInfo.ModulesTree.Prompt_HK,提示,,,,,,,,,
ProjectInfo.ModulesTree.Prompt_JP,提示,,,,,,,,,
ProjectInfo.MoreThan2000_CN,上传图像数量最多为2000，上传失败！,,,,,,,,,
ProjectInfo.MoreThan2000_EN,The maximum number of uploaded images is 2000, the upload failed!,,,,,,,,
ProjectInfo.MoreThan2000_HK,上傳圖像數量最多為2000，上傳失敗!,,,,,,,,,
ProjectInfo.MoreThan2000_JP,アップロードされた画像の最大数は2000です、アップロードに失敗しました,,,,,,,,,
ProjectInfo.NoDataSelect_CN,暂无选择任何数据,,,,,,,,,
ProjectInfo.NoDataSelect_EN,No data.,,,,,,,,,
ProjectInfo.NoDataSelect_HK,暫無選擇任何數據,,,,,,,,,
ProjectInfo.NoDataSelect_JP,まだ選択されたデータはありません,,,,,,,,,
ProjectInfo.OCRTagPlaceHolder_CN,请输入OCR标签,,,,,,,,,
ProjectInfo.OCRTagPlaceHolder_EN,Please input OCR labels.,,,,,,,,,
ProjectInfo.OCRTagPlaceHolder_HK,請輸入OCR標籤,,,,,,,,,
ProjectInfo.OCRTagPlaceHolder_JP,OCRラベルを入力してください,,,,,,,,,
ProjectInfo.PleaseSelectRightTag_CN,请在右侧选择标签类型,,,,,,,,,
ProjectInfo.PleaseSelectRightTag_EN,Please select a label type on the right,,,,,,,,,
ProjectInfo.PleaseSelectRightTag_HK,請在右側選擇標籤類型,,,,,,,,,
ProjectInfo.PleaseSelectRightTag_JP,右側のラベルタイプを選択してください,,,,,,,,,
ProjectInfo.PolygonClosed_CN,多边形,,,,,,,,,
ProjectInfo.PolygonClosed_EN,Polygon,,,,,,,,,
ProjectInfo.PolygonClosed_HK,多邊形,,,,,,,,,
ProjectInfo.PolygonClosed_JP,多角形,,,,,,,,,
ProjectInfo.PolygonNotClosed_CN,多边形（不闭合）,,,,,,,,,
ProjectInfo.PolygonNotClosed_EN,Leaking Polygon,,,,,,,,,
ProjectInfo.PolygonNotClosed_HK,多邊形（不閉合）,,,,,,,,,
ProjectInfo.PolygonNotClosed_JP,ポリゴン(閉じてない状態),,,,,,,,,
ProjectInfo.Precision_CN,精确率,,,,,,,,,
ProjectInfo.Precision_EN,Precision,,,,,,,,,
ProjectInfo.Precision_HK,精確率,,,,,,,,,
ProjectInfo.Precision_JP,精度,,,,,,,,,
ProjectInfo.PredictedText_CN,预测文本,,,,,,,,,
ProjectInfo.PredictedText_EN,Predicted Text,,,,,,,,,
ProjectInfo.PredictedText_HK,預測文本,,,,,,,,,
ProjectInfo.PredictedText_JP,予測テキスト,,,,,,,,,
ProjectInfo.PutTheFileHere_CN,将文件放到此处,,,,,,,,,
ProjectInfo.PutTheFileHere_EN,Put the file here,,,,,,,,,
ProjectInfo.PutTheFileHere_HK,將文件放到此處,,,,,,,,,
ProjectInfo.PutTheFileHere_JP,ここにファイルを置いてください,,,,,,,,,
ProjectInfo.QualifiedButton.QulifiedData_CN,标为合格,,,,,,,,,
ProjectInfo.QualifiedButton.QulifiedData_EN,Marked as qualified,,,,,,,,,
ProjectInfo.QualifiedButton.QulifiedData_HK,標為合格,,,,,,,,,
ProjectInfo.QualifiedButton.QulifiedData_JP,適格,,,,,,,,,
ProjectInfo.QualifiedButton.Qulified_CN,合格,,,,,,,,,
ProjectInfo.QualifiedButton.Qulified_EN,Qualified,,,,,,,,,
ProjectInfo.QualifiedButton.Qulified_HK,合格,,,,,,,,,
ProjectInfo.QualifiedButton.Qulified_JP,適格,,,,,,,,,
ProjectInfo.RatiosEqualMsg_CN,比例之和不等于10，请合理设置比例,,,,,,,,,
ProjectInfo.RatiosEqualMsg_EN,The sum of the ratio is not 10. Please reset the ratio.,,,,,,,,,
ProjectInfo.RatiosEqualMsg_HK,比例之和不等於10，請合理設置比例,,,,,,,,,
ProjectInfo.RatiosEqualMsg_JP,比率の合計が10にならないので、比率を合理的に設定してください,,,,,,,,,
ProjectInfo.RealResult_CN,真实结果,,,,,,,,,
ProjectInfo.RealResult_EN,True Result,,,,,,,,,
ProjectInfo.RealResult_HK,真實結果,,,,,,,,,
ProjectInfo.RealResult_JP,実際の結果,,,,,,,,,
ProjectInfo.Rect_CN,矩形,,,,,,,,,
ProjectInfo.Rect_EN,Rect,,,,,,,,,
ProjectInfo.Rect_HK,矩形,,,,,,,,,
ProjectInfo.Rect_JP,短形,,,,,,,,,
ProjectInfo.Restore_CN,恢复,,,,,,,,,
ProjectInfo.Restore_EN,Recover,,,,,,,,,
ProjectInfo.Restore_HK,恢復,,,,,,,,,
ProjectInfo.Restore_JP,やり直す,,,,,,,,,
ProjectInfo.Revoke_CN,撤销,,,,,,,,,
ProjectInfo.Revoke_EN,Revoke,,,,,,,,,
ProjectInfo.Revoke_HK,撤銷,,,,,,,,,
ProjectInfo.Revoke_JP,元に戻す,,,,,,,,,
ProjectInfo.Select_CN,选择,,,,,,,,,
ProjectInfo.Select_EN,Select,,,,,,,,,
ProjectInfo.Select_HK,選擇,,,,,,,,,
ProjectInfo.Select_JP,選択,,,,,,,,,
ProjectInfo.ShowInferenceResult_CN,显示推理结果,,,,,,,,,
ProjectInfo.ShowInferenceResult_EN,Display Inference Result,,,,,,,,,
ProjectInfo.ShowInferenceResult_HK,顯示推理結果,,,,,,,,,
ProjectInfo.ShowInferenceResult_JP,推論結果を表示する,,,,,,,,,
ProjectInfo.ShowLabel_CN,显示标注,,,,,,,,,
ProjectInfo.ShowLabel_EN,Display Labels,,,,,,,,,
ProjectInfo.ShowLabel_HK,顯示標注,,,,,,,,,
ProjectInfo.ShowLabel_JP,ラベルを表示する,,,,,,,,,
ProjectInfo.ShowTestResults_CN,显示测试结果,,,,,,,,,
ProjectInfo.ShowTestResults_EN,Show Test Results,,,,,,,,,
ProjectInfo.ShowTestResults_HK,顯示測試結果,,,,,,,,,
ProjectInfo.ShowTestResults_JP,テスト結果を表示する,,,,,,,,,
ProjectInfo.SmartLabel_CN,智能标注,,,,,,,,,
ProjectInfo.SmartLabel_EN,Smart Label,,,,,,,,,
ProjectInfo.SmartLabel_HK,智能標註,,,,,,,,,
ProjectInfo.SmartLabel_JP,スマートコールアウト,,,,,,,,,
ProjectInfo.StraightLine_CN,直线,,,,,,,,,
ProjectInfo.StraightLine_EN,Straight Line,,,,,,,,,
ProjectInfo.StraightLine_HK,直線,,,,,,,,,
ProjectInfo.StraightLine_JP,直線,,,,,,,,,
ProjectInfo.SuccessfulOperation_CN,操作成功,,,,,,,,,
ProjectInfo.SuccessfulOperation_EN,Operation successful.,,,,,,,,,
ProjectInfo.SuccessfulOperation_HK,操作成功,,,,,,,,,
ProjectInfo.SuccessfulOperation_JP,操作できました,,,,,,,,,
ProjectInfo.SuitableView_CN,合适视图,,,,,,,,,
ProjectInfo.SuitableView_EN,Suitable view,,,,,,,,,
ProjectInfo.SuitableView_HK,合適視圖,,,,,,,,,
ProjectInfo.SuitableView_JP,適切なビュー,,,,,,,,,
ProjectInfo.TestRatio_CN,测试集比例,,,,,,,,,
ProjectInfo.TestRatio_EN,Testing Set Ratio,,,,,,,,,
ProjectInfo.TestRatio_HK,測試比例,,,,,,,,,
ProjectInfo.TestRatio_JP,トレニンーグ集比率,,,,,,,,,
ProjectInfo.Test_CN,测试,,,,,,,,,
ProjectInfo.Test_EN,Test,,,,,,,,,
ProjectInfo.Test_HK,測試,,,,,,,,,
ProjectInfo.Test_JP,テスト,,,,,,,,,
ProjectInfo.TestingAmount_CN,测试数量,,,,,,,,,
ProjectInfo.TestingAmount_EN,Testing Amount,,,,,,,,,
ProjectInfo.TestingAmount_HK,測試數量,,,,,,,,,
ProjectInfo.TestingAmount_JP,テスト量,,,,,,,,,
ProjectInfo.TestingReport_CN,测试报告,,,,,,,,,
ProjectInfo.TestingReport_EN,Testing Report,,,,,,,,,
ProjectInfo.TestingReport_HK,測試報告,,,,,,,,,
ProjectInfo.TestingReport_JP,テストレポート,,,,,,,,,
ProjectInfo.TestingText_CN,测试文本,,,,,,,,,
ProjectInfo.TestingText_EN,Testing Text,,,,,,,,,
ProjectInfo.TestingText_HK,測試文字,,,,,,,,,
ProjectInfo.TestingText_JP,テストされたテキスト,,,,,,,,,
ProjectInfo.Train_CN,训练,,,,,,,,,
ProjectInfo.Train_EN,Train,,,,,,,,,
ProjectInfo.Train_HK,訓練,,,,,,,,,
ProjectInfo.Train_JP,トレーニング,,,,,,,,,
ProjectInfo.TrainingReport_CN,训练报告,,,,,,,,,
ProjectInfo.TrainingReport_EN,Training Report,,,,,,,,,
ProjectInfo.TrainingReport_HK,訓練報告,,,,,,,,,
ProjectInfo.TrainingReport_JP,トレーニングレポート,,,,,,,,,
ProjectInfo.TrainingSetRatio_CN,训练集比例,,,,,,,,,
ProjectInfo.TrainingSetRatio_EN,Training Set Ratio,,,,,,,,,
ProjectInfo.TrainingSetRatio_HK,訓練集比例,,,,,,,,,
ProjectInfo.TrainingSetRatio_JP,トレニンーグ集の比率,,,,,,,,,
ProjectInfo.UnmarkableLoading_CN,当前不可标注载入,,,,,,,,,
ProjectInfo.UnmarkableLoading_EN,Cannot add label.,,,,,,,,,
ProjectInfo.UnmarkableLoading_HK,當前不可標註載入,,,,,,,,,
ProjectInfo.UnmarkableLoading_JP,現在、ラベルの追加はできないです,,,,,,,,,
ProjectInfo.UploadCompleteLoading_CN,请等待图片上传完毕再载入标注,,,,,,,,,
ProjectInfo.UploadCompleteLoading_EN,Please input label after the picture is uploaded.,,,,,,,,,
ProjectInfo.UploadCompleteLoading_HK,請等待圖片上傳完畢再載入標註,,,,,,,,,
ProjectInfo.UploadCompleteLoading_JP,画像をアップロード後にラベルの追加をしましょう,,,,,,,,,
ProjectInfo.UploadFailed_CN,上传失败,,,,,,,,,
ProjectInfo.UploadFailed_EN,Upload Failed,,,,,,,,,
ProjectInfo.UploadFailed_HK,上傳失敗,,,,,,,,,
ProjectInfo.UploadFailed_JP,アップロード失敗,,,,,,,,,
ProjectInfo.UploadModal.Drag_CN,拖拽标注文件或zip压缩包至此，或点击右上角”+“,,,,,,,,,
ProjectInfo.UploadModal.Drag_EN,Drag and drop the annotation files or zip archive here, or click the "+" in the upper right corner,,,,,,,,
ProjectInfo.UploadModal.Drag_HK,拖拽標註文件或zip壓縮包至此，或點擊右上角“＋”,,,,,,,,,
ProjectInfo.UploadModal.Drag_JP,注釈ファイルまたはzipアーカイブをここにドラッグ＆ドロップするか、右上の "+"をクリックします,,,,,,,,,
ProjectInfo.UploadModal.RuleError_CN,标注格式错误，上传失败,,,,,,,,,
ProjectInfo.UploadModal.RuleError_EN,Incorrect label format, upload failed,,,,,,,,
ProjectInfo.UploadModal.RuleError_HK,標註格式錯誤,上傳失敗,,,,,,,,
ProjectInfo.UploadModal.RuleError_JP,ラベル形式が正しくありません。アップロードに失敗しました,,,,,,,,,
ProjectInfo.UploadModal.Uploadsucceed_CN,上传成功,,,,,,,,,
ProjectInfo.UploadModal.Uploadsucceed_EN,Successfully uploaded,,,,,,,,,
ProjectInfo.UploadModal.Uploadsucceed_HK,上傳成功,,,,,,,,,
ProjectInfo.UploadModal.Uploadsucceed_JP,アップロードに成功しました,,,,,,,,,
ProjectInfo.UploadModal.addFileInfo_CN,请载入标注文件,,,,,,,,,
ProjectInfo.UploadModal.addFileInfo_EN,Please upload label files,,,,,,,,,
ProjectInfo.UploadModal.addFileInfo_HK,請載入標註文件,,,,,,,,,
ProjectInfo.UploadModal.addFileInfo_JP,アノテーションファイルをアップロードしてください。,,,,,,,,,
ProjectInfo.UploadPicture_CN,上传图片,,,,,,,,,
ProjectInfo.UploadPicture_EN,Upload,,,,,,,,,
ProjectInfo.UploadPicture_HK,上傳圖片,,,,,,,,,
ProjectInfo.UploadPicture_JP,ファイルのアップロード,,,,,,,,,
ProjectInfo.UploadProgress_CN,上传进度,,,,,,,,,
ProjectInfo.UploadProgress_EN,Progress,,,,,,,,,
ProjectInfo.UploadProgress_HK,上傳進度,,,,,,,,,
ProjectInfo.UploadProgress_JP,アップロードの進捗状況,,,,,,,,,
ProjectInfo.Uploading_CN,上传中,,,,,,,,,
ProjectInfo.Uploading_EN,Uploading,,,,,,,,,
ProjectInfo.Uploading_HK,上傳中,,,,,,,,,
ProjectInfo.Uploading_JP,アップロード中,,,,,,,,,
ProjectInfo.ValidationRatio_CN,验证集比例,,,,,,,,,
ProjectInfo.ValidationRatio_EN,Training Set Ratio,,,,,,,,,
ProjectInfo.ValidationRatio_HK,驗證比例,,,,,,,,,
ProjectInfo.ValidationRatio_JP,検証集比率,,,,,,,,,
ProjectInfo.Verification_CN,验证,,,,,,,,,
ProjectInfo.Verification_EN,Verify,,,,,,,,,
ProjectInfo.Verification_HK,驗證,,,,,,,,,
ProjectInfo.Verification_JP,バリデーション,,,,,,,,,
ProjectInfo.ZoomIn_CN,放大,,,,,,,,,
ProjectInfo.ZoomIn_EN,Zoom in,,,,,,,,,
ProjectInfo.ZoomIn_HK,放大,,,,,,,,,
ProjectInfo.ZoomIn_JP,拡大,,,,,,,,,
ProjectInfo.ZoomOut_CN,缩小,,,,,,,,,
ProjectInfo.ZoomOut_EN,Zoom out,,,,,,,,,
ProjectInfo.ZoomOut_HK,縮小,,,,,,,,,
ProjectInfo.ZoomOut_JP,縮小,,,,,,,,,
ProjectLock.AddedLabel_CN,新增标签成功！,,,,,,,,,
ProjectLock.AddedLabel_EN,Label Added Successful.,,,,,,,,,
ProjectLock.AddedLabel_HK,新增標籤成功！,,,,,,,,,
ProjectLock.AddedLabel_JP,ラベルの追加を成功しました！,,,,,,,,,
ProjectLock.AlertAccuaryCla_CN,精确率：当前识别正确的类别占识别到的类别的比例，该值越高，过杀越少,,,,,,,,,
ProjectLock.AlertAccuaryCla_EN,The higher the value of the proportion of correctly identified categories accounts for all identified categories, the less over-inspection.,,,,,,,,
ProjectLock.AlertAccuaryCla_HK,精确率：當前識別正確的類別佔識別到的所有類別的比例，該值越高，過檢越少,,,,,,,,,
ProjectLock.AlertAccuaryCla_JP,現在、正しく識別されたカテゴリの識別されたすべてのカテゴリに対する比率。値が高いほど、過剰チェックが少なくなります。,,,,,,,,,
ProjectLock.AlertAccuaryDet_CN,精确率：当前识别正确的缺陷占识别到的所有缺陷的比例，该值越高，过检越少,,,,,,,,,
ProjectLock.AlertAccuaryDet_EN,The higher the value of the proportion of correctly identified defects accounts for all identified defects,  the less over-inspection.,,,,,,,,
ProjectLock.AlertAccuaryDet_HK,精确率：）當前識別正確的缺陷佔識別到的所有缺陷的比例，該值越高，過檢越少,,,,,,,,,
ProjectLock.AlertAccuaryDet_JP,現在、正しく識別された欠陥と、すべての識別された欠陥に対する割合。値が高いほど、過剰検査が少なくなります。,,,,,,,,,
ProjectLock.AlertAccuaryOcr_CN,精确率：当前识别正确的字符占识别到的所有字符的比例，该值越高，过杀越少,,,,,,,,,
ProjectLock.AlertAccuaryOcr_EN,The higher the value of the proportion of correctly identified characters accounts for all identified characters, the less over-inspection.,,,,,,,,
ProjectLock.AlertAccuaryOcr_HK,精确率：當前識別正確的字符佔識別到的所有類別的比例，該值越高，過檢越少,,,,,,,,,
ProjectLock.AlertAccuaryOcr_JP,現在、正しく認識されている文字と認識されているすべての文字の比率。値が高いほど、オーバーチェックが少なくなります。,,,,,,,,,
ProjectLock.AlertRecallCla_CN,召回率：当前识别正确的类别占所有标注类别的比例，该值越高，漏检越少,,,,,,,,,
